From,mergedData,,
0xceac978f06ef2dd17b23c83201b855e32603096c,424.9569627,,0
0xce6c0bd926a76d715c829be4965ad064447d754f,593.1736573,,0
0xce5b6d4f24b06f9c93c42653695a26ab88f1b951,332.85626,,0
0xce59fd95ea744b1d2ab1175650e3b2f17760e484,67.3858764,,0
0xce53ebda2326a9b7cddf01b771f2e7033c10848e,143.612395,,0
0xce3e142bc70f5a0f674a2ef5649b3248842cf1a5,18246.52632,,0
0xce29cec7552ab3c9cf5264ed96081c2804c3ef07,1.668618504,,0
0xce1ed029d571ac661ceb35ff39bf541e25883263,0.4591576392,,0
0xcdae54a721ec1b859784a36675d601a7126392d5,3.515863236,,0
0xcd79272e57a870c0b1f69a8c840244364c4a0260,21.98187829,,0
0xcd50efdaceda78047ae47fb3a36b2f3b16685d5a,0.3233121135,,0
0xcd4e1c24598598133e204e83075e97ab95bf7667,125.6730878,,0
0xcd3749be8bb6852fadec3316ed62ee3dfe0f8a0d,260.8964949,,0
0xcd2b663bb04c151d2d374f3960377605825b2b6b,1660.044484,,0
0xcd10b32a0c41d25d83e84addafaad88e4410c528,192.983395,,0
0xcd0f92a0e959b324effa38ddd43b74462bcaa95f,182.0926863,,0
0xcc93f2ebe4b9c4bd0fa5e579c55afc19e660e30a,56.2559021,,0
0xcc8946bfa7c6420c387d13cbf260c1d7908f79bd,30529.36961,,0
0xcc3a3bb32b8e098bb8ef616de23692a7edecc024,6982.886372,,0
0xcbfc4eec18880063f717605116d5b6f89b6f40b6,81986.95966,,0
0xcbe505b4e89670827655ff3da89772018e93cea3,0,,0
0xcbdcbc57e3363a505c2b55d7deb997c29f5eb747,13.47327535,,0
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,178753.904,,0
0xcbbbe8b6cb1d0de071728c36c29db40918f98231,5369.562941,,0
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,1478731.726,,0.000000005820766091
0xcb9dac48c1ff298a6569330d22c747f18e03775e,11.84771017,,0
0xcb929cf718d4bd47078bdb1c54f389b64efb934d,3158.972017,,0
0xcb87dc8d733c2deeeef9bbdf564c00f47f86ae1c,1.084452921,,0
0xcb6e7bdfd5bba62bbdc487facc347637297cfda8,7825.75636,,0
0xcb424d5f31231358ca102e62d6678d45dfdc4b4c,0,,0
0xcb004317ef3ed46614ec6f9f2620322f6c60b002,2046.83129,,0
0xcaf3f13c869237f51bdd36310b6840ea272b72dd,3685.357585,,0
0xcab7106222c1c34ef335ae3d41e58b4623ba1634,0,,0
0xca9a981ac604dbbabc95c933a9a1901d1788f104,319.1311069,,0
0xca9694ae5904488ccb7618f832ae2f3537a777be,304.8346611,,0
0xca92685e92d14f6102bfe66634e60c95ab3af7a7,7167.60447,,0
0xca7c767854b1e7305de07247ab85e30543d1d9c9,0,,0
0xca657c6ddec0f3427409f76883abcec134718dc4,2729.5979,,0
0xca436e14855323927d6e6264470ded36455fc8bd,12575.37935,,0
0xc95f7358bee4409493e5955bfd861892ccc94180,286.9519711,,0
0xc94a5180e638d1704eeaccc3df08fa0982bd7ac9,14.6574179,,0
0xc9337cfcbf0ebddc353e9b769330ed537a9e4c6b,157.5350751,,0
0xc92fbccadb15876ad8a95b8971ca409377c4caf8,19.30535382,,0
0xc9198c15cd6a936ce9cfe12f644c764c37143044,5.173748822,,0
0xc8ff6d3a42a5a624f3c9b566d7f32b59977ff84d,0.9524789549,,0
0xc8f868883db9b606634053cc636c910680bd7b2c,0,,0
0xc8c6bed3c421d3b5ddd0627c7d3ad1f95eab2d67,112.1117074,,0
0xc8b40fdb2693fcbd1ed0e92db931ea1e668ae828,2284.969992,,0
0xc8a7403ac82432c8ee1f5ef998874ff3d185573b,0,,0
0xc877d91a16a5fb483dd96a4a00ede9b240374a25,1.325317687,,0
0xc86dc4cf6f1c59f7b02883b49bd09a09cda04d06,45.89336988,,0
0xc84a1cf57bc067784c2dcc96cc559293a623c5aa,15.00560881,,0
0xc7fc7385e4698a20a742f0eee7fd29487d686867,4402.993383,,0
0xc7f47059e91bcf0a13298f85aa9edd634f610c57,349.9970103,,0
0xc7ed7bf2a126983dfde425126b03693d40477ba7,3872.18982,,0
0xc7c10871096b36b036e41d45d15b32b0cc74b806,203.6075333,,0
0xc791c36f5b70ce4f63097a1a4ab48ada6d6b40d6,30.61355733,,0
0xc78a019d167ceec6b745eef3bcbd77a129129436,50392.87979,,0
0xc766d73be01caa06834032bf5c8f8f0f41a7bf36,0,,0
0xc74cc1859e7c7750b6e4d2c0c9228aa287851936,5996.870128,,0
0xc730b907e3ae69169fced6ca8312c21eb77de6b4,10.34995205,,0
0xc720aad5b91dc6661d3ea32ddea7e11003a0c12f,3.19600742,,0
0xc706c813aa7a67817983d0f5562057ef5bf38d54,343.2015285,,0
0xc697a324e104e41db68f376e56022ff3c72a9173,2258.793875,,0
0xc69082f25442031f326c0a288053e80e2b50910c,0.1726633075,,0
0xc6428ca05abde528b8765ec570c31c99f9b6f4d4,209.8187495,,0
0xc62f2483eed109d42c78147ea618d858578103d8,324.0538093,,0
0xc5f103fb2b831d461465cd80cc7fc09ec5e36051,232.4596221,,0
0xc5ed2333f8a2c351fca35e5ebadb2a82f5d254c3,212.1996715,,0
0xc5bb8ba28003c960a1d7d7f0c759d4b52fe5e774,57.83078518,,0
0xc5b40cf8fb9152d4983825c4b384ccd9ba1f947f,70.61929278,,0
0xc57ec17511bdcef72947caca8455127aa751c1b2,0.1185588859,,0
0xc56e12fd9435bbedd79e03429cfe798271aa4b5e,1511.441821,,0
0xc53539fd4d109840dbfe8c759ba7fc2e7200709b,290.6582782,,0
0xc4f38fd78ddda132b8363cbf5383cc18b263f982,0.8583567095,,0
0xc4d59742bd702e92e746d44b3aa2b7c99a780325,1812.248892,,0
0xc4c8410c03edba8694d229bae3c74401dc1a9346,2078829.579,,0.000000006519258022
0xc4bbf033bae4f62fb5df3271b35143165519ef8f,0.8633165376,,0
0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,39222.78496,,0
0xc47456378bdba2b64517af199f07bbca45138760,52.6386585,,0
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,5570.54449,,0
0xc43e5c94f0fcf442db226ab78f4985607d366052,0.502519219,,0
0xc40eedace5811282fb9da4dcd59f30e4b0d990a9,209.8482248,,0
0xc3e9704b5ff6319de2c1b6acaa1039b96a22888b,37.50251021,,0
0xc3c621e255e75561d76a8ee84fae268712ac30af,385.7395207,,0
0xc3b2c6d642f7196dab561c19aa5e5928ed4d3e57,0,,0
0xc38b756916676b2a91cee9709dacb51d41feae39,5747.881431,,0
0xc38899d01dc59a92e38cbe5feec9fadd0eb063b9,867.8759338,,0
0xc38713733d4c370de38a8bbe371e1917590552a3,0.002009663636,,0
0xc37109e45027618bdaa062c35c720f8fbb38946b,59.64482873,,0
0xc34771eb9a54786c35dc5f3e9f1469b56061d440,220.8363792,,0
0xc301b6139055ae5b6704e3bbc5766ba59f1758c0,1.877716498,,0
0xc2fa91efde9fd71b3ac5912f7c7a48d4680847ec,5001.558132,,0
0xc2f32a4348acd2f9dafc9b4a658d4c14f16ecb48,4.549070168,,0
0xc2e77bc5a7e3037cacc3fa702f4267a28b797805,8.213773219,,0
0xc2e21fb6112c295ef69f23d6d595868ccf9a5c3c,0.923053129,,0
0xc2c01adac5768ec5123c74dc05b9b11291b69b31,47.63417191,,0
0xc2a8219448800f5c4187c8408b8566c151ceaee6,247.4091318,,0
0xc2a091bb852ce978d9d6c84151092060f34c4a43,800.0205787,,0
0xc29ff8cb649d8ef6fcb2d0aa9fa7eff94b1452e0,0.5179899226,,0
0xc29dac18bf481c1615caebea293b84c15b383828,9131.843138,,0
0xc27c94dc9d552c25ed3a818d006a620b18206ab3,39.95722469,,0
0xc2640aeae697b174c895455ab6ad6905166d732d,1234.008317,,0
0xc24a94659d1b25f95542ecf6583bcaeab4681c49,74.4985264,,0
0xc232247fcbc3285bab034fd7286523f1d1530a70,61087.41977,,0
0xc231d89fe7995b4f5be43aa5877ced34b75d24b1,1306.857827,,0
0xc1c79c6378e5a72895c8ea15fc6dd59ffddc8dee,0.9488946753,,0
0xc1ac86a8407c58738cc944ef5b216af7c3e3ab42,64.54875965,,0
0xc19ed1fa9fa3968fe12e97aa4d511ab6bce1320f,1178.629796,,0
0xc169fd8055ad90a4e40b4106b570d0d59db6a2d8,160.5559929,,0
0xc15c5d09f8350c3260eb5132b1c1f78c9619fa9b,985.9339725,,0
0xc147015d3298ffa4139205072f7c7400fe4c073b,4.275795886,,0
0xc10be210e3fde85c1457c150625a5e1e51c7b19c,1.537117112,,0
0xc0f0092a679d0f0d1895eeb1f0c0aef2673174d1,651.7187255,,0
0xc0c57eb10fa32edef323238c02973f4dade43161,0.91983611,,0
0xc0c0514363049224093ec8b610c00f292d80b621,208.0336506,,0
0xc07686af7aee9353d8e88febfbd72ec68411cccd,136.0781194,,0
0xbfe8838de25ad36d106fd600f24471baf31e3ff3,2537.966063,,0
0xbfe24b4d8b1e421ca8794f6416946db505d6dbd7,404.8518972,,0
0xbfc18b6f9f1db1e5da37f2a6729f2c8e6c4dcc96,0.1215001828,,0
0xbf64453566de37f7e9ed6b90763e224d8c8504bf,1.004686925,,0
0xbf4ec2e01766e09ce07de92a3b8e0a2285064dde,46.19471749,,0
0xbf4bbde330810b1edfeed29474d4b11790df6be0,404.5780492,,0
0xbf3bf9089a9d843a3c3b2c9511613f0d8d86c090,60.86252129,,0
0xbf2b071a6b207d41495c4a1dc5b051fe1d462fcc,29.2753957,,0
0xbeff46f500c3dd2a6301b9d869fc49b47302327c,10.9611219,,0
0xbef0bf5006f57912f7eb22fa263954105c79c87c,13.65523966,,0
0xbed589682a6a89e88a8555e38db0e766f5f42c46,28604.97837,,0
0xbec2027dd208e21e8d25821506562aa658c0ebd0,1300.959258,,0
0xbe9efe8c2f21f71fc8b46442273b386ed4063951,33.80389741,,0
0xbe7dd82facd47d3598803f44cb980078466aeba3,1256.195296,,0
0xbe158a06d267e19b0efd0e5294c751c06c6182a5,315.2184363,,0
0xbdf9414544ffc5a4a72029ac6511b63cc00f224e,13.63509036,,0
0xbdf62ede89d58692da0853410dfb18cc9c016f64,366.3004366,,0
0xbdf1107f24a20133ca143cbc190588a8cb3fd70d,13.14121933,,0
0xbde7df8148551edf7c2c5d4a2a5de129ade42b60,2847.746188,,0
0xbdd71ca2bdccee92f13faae22ecfe9fecdcbf89f,328.0685944,,0
0xbd87d73d1261353de16a3b07207213e936561953,0,,0
0xbd37be36863f14ad95f038c68477880b4292b5d9,0,,0
0xbd24232607ed1e583fe27b1c58a6ef7a9c58e46f,90.25210684,,0
0xbd11f25ed4407b289bdd27d0668435a3493a4e02,166.6498543,,0
0xbceabdf15e986c5bd79b22f5c432146cdb86d845,0.04012935374,,0
0xbca9928d2127b8defd215be8213b759a27ca274d,1684.073713,,0
0xbc622c6bcc9200c68d525adf5c8b1b9c3d1c6de3,0,,0
0xbc4d5752a77819f9b861d39bb964aee5df1225c1,168.9419252,,0
0xbc1afb2fa4db23599f55436ad6857b4c193d338f,1177.410595,,0
0xbbfbff2fea1950d404742deb24ece126f3796506,16733.38972,,0
0xbbf12456787ab8aaf88b7840336c950d4325fe57,8.889154626,,0
0xbbcf3985eb53c30a8eea01d9357314d61fe0e727,1.564551516,,0
0xbbabc2b3bef7af5913987c4ebbd9e0c2876eb717,500.0465945,,0
0xbb928353b41d8bf670ea24d8278e702d4d57195c,0.6175476152,,0
0xbb8fb8fe5198f25d117c0e7b1b9c8260cb19c3c0,0.698501874,,0
0xbb6bf54dd0eb795276c8afc104895c6084a21ab2,1311.631592,,0
0xbb43bcaaf003d3c193a57c1378a8375380da2de8,23.09337948,,0
0xbb11b6c93aa2922b4f3e7d47a3c917b30756c4f2,35.95717458,,0
0xbaf88b32025aeaefee010013da46098382475ddc,628.171746,,0
0xbaea345072d37cc270304fb3fa7c90431d74134a,8.083327287,,0
0xbae6379acaee0fd0d5922caba1895292533b6fb9,239.4160786,,0
0xbad6e06fe7ce13b366f2a84dbfac313b0fda9c01,1.091327246,,0
0xba7a099c1ca2c3fb2096624b550ca28903fdb6b3,138.7756808,,0
0xba3896cf9d355e438b9e49217d8c483e3e8ee026,27.61895791,,0
0xba35e0dc08639ff7761c04d65b0781736b66481b,1.782460562,,0
0xba0f8ca26a62aa1d81e7bd56f48a157cc447dd6d,1481.017176,,0
0xb9fd6deeb0a9e7f7bbc1c838245413a5a04ce036,126.9276028,,0
0xb9f62d73f3453763081898f67309cf9b31bd0694,20.75157259,,0
0xb9f3983866fed73c61afd721779841ad871907b7,6388.627757,,0
0xb9e4d5715065f5fddeb6cb60c122488ff4d09f9f,921.7692193,,0
0xb9d5368f30d367f1c926d616a28f71bbc188c43a,3193.08547,,0
0xb9d24761ebb3e3a88b8cf20e77f56ccf026a2044,1199.435926,,0
0xb9c0aba138b98656ffea4309bfe2881b0b7c1d96,945.7088189,,0
0xb97f255b37eef7d47dbe1debbecd1f2ecfc37abe,1230.197379,,0
0xb956bfb49d3de92446337106bdafd833977ad27a,1052.299242,,0
0xb933addfbd7ed616af5ac4636b3e531da3208450,5.503281134,,0
0xb9328ae4ffadfad326eb39aa25429760ea28d043,1255.395695,,0
0xb92246136f049607423b4c986302d407aef91a17,22510.51394,,0
0xb90e4f98d7a44e40ea2c2f8a888342137813c05d,0.5643085504,,0
0xb9086e8c8beaf77b316acd78dc8aa8b09f5fab92,1417.524365,,0
0xb902d4f77639d7abb0effefa8726fa650ef2be3f,17.37328765,,0
0xb8b0e6f7ae1c23fb1c30d8dca79210b32bf3d0d7,668.1741091,,0
0xb8922e08b04067470df7bb242af8d7361d3d0047,5.224807772,,0
0xb887d6861bec0a9ac0ab3c5859dff05a6d8b8d82,139890.5023,,0
0xb8829168d3d3269bbd32acd313ac916e2c79695d,6540.095228,,0
0xb8756bfd4edb7e052841fa693ab82f0e6f606850,3090.126753,,0
0xb86b5568853c5963dd9b9836f5ec94a15966bbc9,22600.82991,,0
0xb83193859bb067090a5d0f2c1728a2ebdae42a8a,0,,0
0xb7d4b6676dd564420f3d64360b9c5bde4961bd02,2.751688779,,0
0xb7b570dc117b4946925bc39166418516fb011cbb,13.09982146,,0
0xb7542735bcad39f7294f981ed0adfe887ca18225,2230.39083,,0
0xb74299eb2deac038e18d4f7669821cbedba38be1,110.7043142,,0
0xb73c13e103209fc2ad932a5cfd847acd2d884039,1.003842673,,0
0xb73ad7e0ff026a805d1f1186eab89e41bf01835d,0.02582852727,,0
0xb734ec7a75d65406fde5bcf9156cab673ba1e1c5,20974.45097,,0
0xb6fd60d7fe060098c46ab96e3b3618b2239d0940,223.0016936,,0
0xb6fb12999a09effdbcc6f60776331eaccc42e539,12455.66485,,0
0xb6d6eda35540fa9409c2d9c8f4eebbfa38565416,6191.069939,,0
0xb6d3fc7677818dd41f7c54923a77451d4f4ed865,2993.178495,,0
0xb6b26fd32870e8675856fd193a71ba7f78577e93,17.81400041,,0
0xb69d59d581e83620435c708e7bd0f1deec2cd73a,0,,0
0xb6486e8545818e59c3803a30550aff7ab73fbd40,813.013279,,0
0xb611ec914cd3f04eba65aa17096485ae5ced6380,107.6736522,,0
0xb609099b6bbab96b126d2542a8d521d6ecf448f0,480.5673364,,0
0xb5ad0aba56ba281cb4ea592669d276529c78ebef,3703.879362,,0
0xb5a2e48f3b6b61d1d59877c8046e7c2c59595e4e,3570.340612,,0
0xb594b8c99791544b4f8b13521224b060ceceae00,36147.76452,,0
0xb551924ab45b482eb6ed8740620a8b621374d1dc,17398.45794,,0
0xb53d901cde64e3b7a50dd45bec6c8b2e989abb5e,56.94231956,,0
0xb52f9fd3620648716a99e95df6ea33dcd490f052,20.13263263,,0
0xb4fadfaaa3648ff88c6a6a35ba2b4337c28f5be0,2659.209772,,0
0xb4c30535c976e312cf34b1e0ff1956232ffa504a,0,,0
0xb4c0deeea3bf21dbc47a8ff22183ee7f13117c69,2463.028193,,0
0xb4b60d66f636efb9e5d029eecd757e936f7390e7,2135.100748,,0
0xb495023d8eb9526d8ec346703f2cff12f2a6963d,942.1686359,,0
0xb456436d6f8d98ecc3ae4dd7cf3d12eaa885cb08,125.8787832,,0
0xb452bef6a81f92afd6e99d7ce59eee9ae24280d7,35.52415472,,0
0xb40e289b3f5344fa7e34ad0b4e476612541309d4,1804.760692,,0
0xb40c28f91aa98a2234ad9e5693fee052cc173784,13.3656562,,0
0xb31d334eec186d29c196da7cf7069486ceb0d122,752.285658,,0
0xb2fb1e31baffacee52d4b9ab79009eccccb856e5,6543.929777,,0
0xb2ed9e6fbd14730ba58b8beaa5d3c5a51ef135dc,4339.960383,,0
0xb2e8e55627c67730c74f9e59adf96905e3ae6a2a,166.3182048,,0
0xb2dd7f7a0c94364067ade38ab28ad18d124bb329,0,,0
0xb2d8c97393c9ce9d12adef498eccd989c7b94025,57.61385349,,0
0xb28e2d5602280c42641471fae46e8def9458ae60,202.3706112,,0
0xb2256cd14e21b6f32f88f7daa1312c61ea946baa,9.801820853,,0
0xb21ddfceacb8bf265efe89156b1d71d19d012c91,179520.793,,0
0xb1fe6937a51870ea66b863be76d668fc98694f25,43.04430352,,0
0xb1eafc8c60f68646f4efbd3806875fe468933749,10.40319554,,0
0xb1e55c1056238a7a5e5bb0cb924e75a96d7f88cf,5.379449566,,0
0xb1d009a27f194ad430430469c27aadfea7a0bd6b,5505.585359,,0
0xb19f860979e7545a93dda04e8ba4335d1e33594a,0,,0
0xb1561cacdff8d0077e1fb4c011a93267916a9a65,0.01162694636,,0
0xb1538fd0e7c633656902d40194a14a58c40ee720,1262.505725,,0
0xb14e6a6ccb58f3311a38fa9bf8819d245e88fe9b,5032.716713,,0
0xb140bed32572e664652f24eb220478b3aee044a2,1678.153183,,0
0xb13e63a5bfa4e4532f808987e374b132dc6a0e18,10895.37006,,0
0xb13cea39a360d03198d8031ae00bc3150bcf598b,1360.292809,,0
0xb11903ec9e1036f1a3fafe5815e84d8c1f62e254,20072.1865,,0
0xb0eb8b4003fdd74f3c7994fbe5fce95ad10e3bcc,29444.26812,,0
0xb0dacc3fac4dedb37c7ef2066f84110017d56480,2681.886091,,0
0xb0d06429638efbccbfe54efa2cb32cc2321c3644,91.1672059,,0
0xb0ce663555f1f3766fd416a7c31a98f6f7c28474,36043.873,,0
0xb0b5e8645d0fe98e5660e496918d8d31cf52fe65,1.689966409,,0
0xb0b25fe59dcc24ecbfdce661870109089c10264d,54.96049446,,0
0xb09d6c2b3ae5a9c4d2dcf9369ef0df150e38764c,1.888346855,,0
0xb0720a40d6335df0ac90ff9e4b755217632ca78c,0.08558679848,,0
0xb06a5faed6f7552fd962d735057bfd5125ff3801,196.6272148,,0
0xb0609ebefd3282f74bc87e2a53eefbc5bc915216,219.3223596,,0
0xb0372391320b9a6316d39fe027952b5b1b10bd9d,3019.130493,,0
0xaffefc4a1cef446f3ff22d219579a90239fb96d3,472.9567749,,0
0xafb7896e3083fa1d93f344a7dbec40b61e4ca49b,1383.814689,,0
0xaf912a4aafeba1f1e459a3f827e0d3b52ce034c5,2330.458638,,0
0xaf7c64bb0e3288aa7313194696589d8905cec60e,40000,,-40000
0xaf79312eb821871208ac76a80c8e282f8796964e,346.6570344,,0
0xaf682de1193ed543bc82cbcfaae8003b0e63fca9,18948.67665,,0
0xaf66565f2ed425178b0acf12bde273bb1eed7896,27.30435615,,0
0xaf4bdfaf2b7874318667ff37088cd6116cae9f03,0,,0
0xaf4192b72fb039d095a3f495e21641e3b256fffb,244.3714088,,0
0xaf31f906d43300a4a256be7fd887891776e5137e,32879.88176,,0
0xaf1ecb33e5b49f74c020c0e5285d73504b01e051,0,,0
0xaf13a75de791ac3abb0726db61289c89700b93fc,30.0909612,,0
0xaeda705a45b2afccb1d361465f790cdaecc3aafd,1402.802201,,0
0xaeb051ce11e4bd8197c3777572a1eee35910665b,61.85392761,,0
0xaea2119432b4401f106379cdaab0f728ab7efd17,17.6628714,,0
0xae8b9bcd5f98b28452c8fd0aa5e52e7e5310ccf1,56.06708078,,0
0xae864413489b508175997e0ed00bd9c01484c846,103.9474024,,0
0xae739e2b75467b342c89e78b9f378d4e4e8b1c25,52.59084601,,0
0xae248356571404622282c08e2420fdf7b5d9945d,110.2710796,,0
0xae09edbe5909d0f459a0f207790296e3f089f8f4,1405.106706,,0
0xae07ada252520dfc9c52e67170c158d1a89cff3b,1146.016433,,0
0xae049cbaa41b634460793927d62329b2614c7678,172.1185324,,0
0xadf228a1a9e705ca02a998e1b1bc6f14b3bba908,0.004013669005,,0
0xadea3af062df0de0c29e67d001d0859cd738bccd,148.1938823,,0
0xadbf5b1d09b2ec10f0d2aa7947523c98a0595e84,1.170553697,,0
0xadb980991580ad90f06ede42ab79187004deeda4,5196.57726,,0
0xadaa82d99ca31379ec8417515a75a7ce3a4b4044,24.55535619,,0
0xad88b04c8316ba080bdb148457cd1b5b03f3c82c,7.862799738,,0
0xad0f62d1841529ea7442de3f967a42a8410a48da,2053.170494,,0
0xacdf908e13d8561dab18101c4cb16e28717e7727,3.945608151,,0
0xacd327490eeb54cc7d1c9c28e3b5a39f0e472be3,4329.117554,,0
0xacb17fc73cf202ebe532e107cec195d50dee61dd,48520.45508,,0
0xac963b7ae5c75f263809c0d8635ac183de9a2a37,4562.042659,,0
0xac858f98be6124ee42d776fa626328db1c562e23,1.883555224,,0
0xac6d3a1c8f29a2c64dd24db057c15e02c967effe,39.72127208,,0
0xac207c599e4a07f9a8cc5e9cf49b02e20ab7ba69,9.749646522,,0
0xabfaecd310bb3455c767f1d10b94ff2a00146e6b,4100.24107,,0
0xabf0f7b16b5588ca18aa81ecaeeaed6f6831f22d,521.9199426,,0
0xabe8b36b5cd7bf06921ee9afdea5453a10a8ea1c,3605.721995,,0
0xabe314d4dfcf8b050bbb6e1d693fa9fdcfbfec08,292.4300215,,0
0xabcae081dc0d143aefe3fef2efb70dc756b64007,3.051071021,,0
0xabbf75a59ac8838fa46bd5260501b68ab28b95f6,2406.317356,,0
0xab89e9dd7c60dcc6b4fbcafd27fcef278f1bbf10,33.69872213,,0
0xab7a962117ba529372d6017b24d48738b1923390,4354.387628,,0
0xab747dc01fae0d97deea1594fed5facaa5c38e23,0.001835847853,,0
0xaaee61b58dc32e7331104f7a51d2a3220edf4261,113507.1685,,0
0xaa902d176987901f3c3d75efb50f33520e406647,428.4580184,,0
0xaa8d922989068a508db1af1ab260ce86fe8e6376,267.0003241,,0
0xaa7925449b8dc0964f3c6890731d7dd495fcd887,384.6511015,,0
0xaa4e7a841566578ef5e6edec3e4623caaacd76d5,0.7380301409,,0
0xaa219e641e6972c4225454645298a8cb5d09aadf,126.12984,,0
0xaa1fdb9433fd9ac3366a7c082fcbd3a114377c04,4325.074047,,0
0xaa1d45c3d25baac0744af707dd981b733c3af124,822.428116,,0
0xaa1b39822edd39e9ccc28eaf783ff139f1e040c4,6.175257063,,0
0xaa15279f8c2805dc8f53fff97f194e8d23f66576,0.1887011253,,0
0xa9fc99944624140c57563019335b8add5923df5d,1767.607047,,0
0xa9f276ce00336849d74e1baaba315bf5d8746dfa,0.1625742996,,0
0xa9c31e1063457a068fe7f5d9428dc9dbb7bbbc50,59572.17633,,0
0xa9bac21606aa9598d3cef968a76078ac1c071b2b,474.4349481,,0
0xa9820ef6c15269488d0409e16d41a88e2e4279cf,965.2856724,,0
0xa908b6b5247d83fc8f4856faacb9cb5df30e7cbd,12.24295573,,0
0xa8eccf653b2f572332837767e04aec12a9be99ec,2.866914614,,0
0xa8eabd6e436df522d7ea0a7cf40619eb10d5c8b3,1652.079671,,0
0xa8b7a33f25490b8eebb10312e82403e8e9013663,0.2397536115,,0
0xa8b4d07e095c00fd6d9192aff44ecfe5d2e7fe5b,520.9756515,,0
0xa89b2082365980b005fac4600d524e34e4748e6b,87.88269162,,0
0xa84f4a753f9459fa64862cab91b260d7367dfd19,29484.37855,,0
0xa84842f23737367274b6949e61f0ba8f3239b0bf,82.57989283,,0
0xa82b88aade58390725ae3ca883597509b6a5f68d,7325.235508,,0
0xa80191fca50be00f8952c69232c93d57eeacaf6f,273104.1797,,0
0xa7d8625bf94f6782d93961c0f6806d7bdc6f5e0b,36.36176551,,0
0xa7cfce25aa5d9752c8ef5a86d5d76ffd7faf16f3,1945.053193,,0
0xa7c0e474a9f3207db3f7ed86c994e2c8f144dbb1,0.4851681388,,0
0xa77e0be155c36e9e0f4b85fd5fcf86440d619913,139.4982564,,0
0xa739d838855e7253e41d5a6eebd6e874c479aac5,1385.835269,,0
0xa738fd880ec0bd96da44a949cd0d741eb0c5ee38,125.0173217,,0
0xa72fde0d630c04d2b32a39952e36bb3bfb74224e,19475.61587,,0
0xa72e1756426100c6207421471449e2ba9a917e86,32.38782353,,0
0xa719db5b3b6ac2a7d077c5f5286f865ca7b2e248,580.6566173,,0
0xa716865a3d33bbdba859c1a99fe3377985f4fe7e,0,,0
0xa6f150649468aafd86468a1079c334179d629e28,1.853157398,,0
0xa6e63f1f1305597171e093195a0e28de882da740,13584.19873,,0
0xa6d8b3d5ec8efe4fbafcf02c3bd88edcacddc48f,2662.88416,,0
0xa6a65874c8d725f4c8159c8a25d45a4e96640c31,373.4154545,,0
0xa6a2d935363669ea08723798284bc3fcdc58f9cd,40128.89055,,0
0xa6845f432ed6d9ead1d87f78d08ef2032db98d3a,2.378110111,,0
0xa650aec829398d8d2a4c77b7f29eb468ceb089a5,6.784558538,,0
0xa63bca4aa47e42498889ab5185336fea54835c7e,18025.21357,,0
0xa6339c469dcc9bbee939c0e2a8ee1ad51996226a,196.9950435,,0
0xa5f6ca1393cc766b62c45a6f663c8d69540bc2bb,4075.309796,,0
0xa5b8d4bfbf295edddde15340b2867bd210a2d885,18.15068523,,0
0xa5b5b85f0c5209998be7aa72e17f0ae289bc71ba,3400.693358,,0
0xa5a8c343eaebdf2d6170e0a1e56089aa18b29ceb,306.8788133,,0
0xa5a1f2fe535a22350860bddb75c63d38fb1a0518,1556.340963,,0
0xa58d091b9a59096d4504cecba04f071982f55a9f,1370.453035,,0
0xa56552e1eed478d1ce1c6c09ef0108b4eff2d2ba,76.71779383,,0
0xa56532cd1b71940499580d09c47455826ecf9023,3.104302383,,0
0xa55b524dbdd2d7080faadae7807cba904ef8a827,1.068439804,,0
0xa556a5239bec88ee0aca8bbd59e9317f402fef2e,9610.155901,,0
0xa5504bcb6cc0492344151ebee943c62d2b2c071f,237.062961,,0
0xa5375e61703e4c62dc5551500a3b4f61cc4e080d,367.311748,,0
0xa5072c28c783fac41b05a0065c5d465f057eca0a,251.0052977,,0
0xa4fb8f10e99a0762cebebfcf3c69d20f67742c5b,254.8036658,,0
0xa4f3693bfd5afb6f02571eecee96b731a10b927a,44.4270571,,0
0xa4ef5f159312acd5bedd2ded98646f46317946fe,195.0672603,,0
0xa4eb8c8fc73c52309db3c63e4aaefad89b43ac5c,12,,-12
0xa4a62f7127c644aaef733029e0d052e411fdafb4,20006.62557,,0
0xa4983222f6c9fc2371c4e09390bdd81ae6ef324f,0.4085069182,,0
0xa47ad362aced350ecb7fa5ce45c9390738314c09,0,,0
0xa47636f56e0638bc61fd40034bf84eff600d9a78,8053.275789,,0
0xa41e6f09ee0d8ca4f701b9593c665aeaf4b66246,529.7673432,,0
0xa34e804cabf6dc086477ec6d49961830df527f0f,2.967502645,,0
0xa34c8415a7df778261eea447f2253affc24da832,2.428140918,,0
0xa2e7bba762f0035530ece70a92a987fed3282bb4,0.2345591183,,0
0xa2e05af8d9271bb0acec0909de1173005cbb05cb,0.0805500794,,0
0xa2917120c698fb5f2a03e3fd3524bda85a3eaef6,0.06413476199,,0
0xa284ea907e102dc60d7ab9fab58fa046565b436d,119.7851162,,0
0xa25ae83b29a40654d5cc854ec9ff60ef8af653b3,1762.408281,,0
